|#    |name                     |IRI.                                                   |TripleCount    |
|36316|planeado                 |http://dbpedia.org/property/planeado                   |1              |
|36317|pueblo                   |http://dbpedia.org/property/pueblo                     |1              |
|36318|propetario               |http://dbpedia.org/property/propetario                 |1              |
|36319|regionIso                |http://dbpedia.org/property/regionIso                  |1              |
|36320|plataJo                  |http://dbpedia.org/property/plataJo                    |1              |
|36321|plataCc                  |http://dbpedia.org/property/plataCc                    |1              |
|36322|plataCm                  |http://dbpedia.org/property/plataCm                    |1              |
|36323|(danielCastro)Imagen     |http://dbpedia.org/property/(danielCastro)Imagen       |1              |
|36324|binomialAthority         |http://dbpedia.org/property/binomialAthority           |1              |
|36325|añoDeSalida              |http://dbpedia.org/property/añoDeSalida                |1              |
|36326|añosDelServicio          |http://dbpedia.org/property/añosDelServicio            |1              |
|36327|frasePersonal            |http://dbpedia.org/property/frasePersonal              |1              |
|36328|imagemMapaCoordenada     |http://dbpedia.org/property/imagemMapaCoordenada       |1              |
|36329|imgeWidtrh               |http://dbpedia.org/property/imgeWidtrh                 |1              |
|36330|credits                  |http://dbpedia.org/property/credits                    |1              |
|36331|delegados1Ant            |http://dbpedia.org/property/delegados1Ant              |1              |
|36332|formaCristales           |http://dbpedia.org/property/formaCristales             |1              |
|36333|mundialesDeCiclismo      |http://dbpedia.org/property/mundialesDeCiclismo        |1              |
|36334|numerocamiseta           |http://dbpedia.org/property/numerocamiseta             |1              |
|36335|papelDeDebut             |http://dbpedia.org/property/papelDeDebut               |1              |
|36336|preceded                 |http://dbpedia.org/property/preceded                   |1              |
|36337|synonums                 |http://dbpedia.org/property/synonums                   |1              |
|36338|conteenido               |http://dbpedia.org/property/conteenido                 |1              |
|36339|inscripción              |http://dbpedia.org/property/inscripción                |1              |
|36340|antiguoCp                |http://es.dbpedia.org/property/antiguoCp               |1              |
|36341|primeraEscala            |http://dbpedia.org/property/primeraEscala              |1              |
|36342|pesoVacioMás             |http://dbpedia.org/property/pesoVacioMás               |1              |
|36343|primeraEmisiónInglaterra |http://dbpedia.org/property/primeraEmisiónInglaterra   |1              |
|36344|actividadPrincipal       |http://dbpedia.org/property/actividadPrincipal         |1              |
|36345|actualizaxción           |http://dbpedia.org/property/actualizaxción             |1              |
|36346|constelacion             |http://dbpedia.org/property/constelacion               |1              |
|36347|audiencias(españa)_      |http://dbpedia.org/property/audiencias(españa)_        |1              |
|36348|tamanhoImagem            |http://dbpedia.org/property/tamanhoImagem              |1              |
|36349|tituloLatino             |http://dbpedia.org/property/tituloLatino               |1              |
|36350|tear                     |http://dbpedia.org/property/tear                       |1              |
|36351|sitioDelDescubrimiento   |http://dbpedia.org/property/sitioDelDescubrimiento     |1              |
|36352|strunz                   |http://dbpedia.org/property/strunz                     |1              |
|36353|luhar                    |http://dbpedia.org/property/luhar                      |1              |
|36354|imageCaptions            |http://dbpedia.org/property/imageCaptions              |1              |
|36355|eneNieve                 |http://es.dbpedia.org/property/eneNieve                |1              |
|36356|cpDerecha.               |http://es.dbpedia.org/property/cpDerecha.              |1              |
|36357|febNieve                 |http://es.dbpedia.org/property/febNieve                |1              |
|36358|chunom                   |http://es.dbpedia.org/property/chunom                  |1              |
|36359|clear                    |http://es.dbpedia.org/property/clear                   |1              |
|36360|mayNieve                 |http://es.dbpedia.org/property/mayNieve                |1              |
|36361|gtab                     |http://es.dbpedia.org/property/gtab                    |1              |
|36362|nptop                    |http://es.dbpedia.org/property/nptop                   |1              |
|36363|ultimaaparicion          |http://es.dbpedia.org/property/ultimaaparicion         |1              |
|36364|sepNieve                 |http://es.dbpedia.org/property/sepNieve                |1              |
|36365|125LastPosition          |http://es.dbpedia.org/property/125LastPosition         |1              |
|36366|125TotalPoints           |http://es.dbpedia.org/property/125TotalPoints          |1              |
|36367|250Championships         |http://es.dbpedia.org/property/250Championships        |1              |
|36368|250FastestLaps           |http://es.dbpedia.org/property/250FastestLaps          |1              |
|36369|125ActiveYears           |http://es.dbpedia.org/property/125ActiveYears          |1              |
|36370|generalDirector          |http://es.dbpedia.org/property/generalDirector         |1              |
|36371|fiestaCivil              |http://es.dbpedia.org/property/fiestaCivil             |1              |
|36372|gerenteAdmin.            |http://es.dbpedia.org/property/gerenteAdmin.           |1              |
|36373|gerenteMarket.           |http://es.dbpedia.org/property/gerenteMarket.          |1              |
|36374|h1LongM                  |http://es.dbpedia.org/property/h1LongM                 |1              |
|36375|mParámetroImpacto        |http://es.dbpedia.org/property/mParámetroImpacto       |1              |
|36376|moto2FastestLaps         |http://es.dbpedia.org/property/moto2FastestLaps        |1              |
|36377|enblaceautor             |http://es.dbpedia.org/property/enblaceautor            |1              |
|36378|escudoMida               |http://es.dbpedia.org/property/escudoMida              |1              |
|36379|copatrones               |http://es.dbpedia.org/property/copatrones              |1              |
|36380|curiosidad               |http://es.dbpedia.org/property/curiosidad              |1              |
|36381|datosDeLaFotografía      |http://es.dbpedia.org/property/datosDeLaFotografía     |1              |
|36382|nombreDeFundador         |http://es.dbpedia.org/property/nombreDeFundador        |1              |
|36383|moto2Poles               |http://es.dbpedia.org/property/moto2Poles              |1              |
|36384|distanciaAZaragoza       |http://es.dbpedia.org/property/distanciaAZaragoza      |1              |
|36385|ideologíaPolitica        |http://es.dbpedia.org/property/ideologíaPolitica       |1              |
|36386|habitantes(censo1996)_   |http://es.dbpedia.org/property/habitantes(censo1996)_  |1              |
|36387|leg                      |http://es.dbpedia.org/property/leg                     |1              |
|36388|ayudantesDeDirecciónArtística|http://es.dbpedia.org/property/ayudantesDeDirecciónArtística|1              |
|36389|pruebaAnterior           |http://es.dbpedia.org/property/pruebaAnterior          |1              |
|36390|otrosNombers             |http://es.dbpedia.org/property/otrosNombers            |1              |
|36391|pob                      |http://es.dbpedia.org/property/pob                     |1              |
|36392|reconc.Municipio         |http://es.dbpedia.org/property/reconc.Municipio        |1              |
|36393|subPedaneo               |http://es.dbpedia.org/property/subPedaneo              |1              |
|36394|2Entrenador              |http://es.dbpedia.org/property/2Entrenador             |1              |
|36395|baseDeOperaciones        |http://es.dbpedia.org/property/baseDeOperaciones       |1              |
|36396|cif                      |http://es.dbpedia.org/property/cif                     |1              |
|36397|añoscarrera              |http://es.dbpedia.org/property/añoscarrera             |1              |
|36398|cuarteGeneral            |http://es.dbpedia.org/property/cuarteGeneral           |1              |
|36399|campo25Nombre            |http://es.dbpedia.org/property/campo25Nombre           |1              |
|36400|vicariatoElevación       |http://es.dbpedia.org/property/vicariatoElevación      |1              |
|36401|afiliaciónDeportiva      |http://es.dbpedia.org/property/afiliaciónDeportiva     |1              |
|36402|1Entrenador              |http://es.dbpedia.org/property/1Entrenador             |1              |
|36403|infreordo                |http://es.dbpedia.org/property/infreordo               |1              |
|36404|licenciaDeObra           |http://es.dbpedia.org/property/licenciaDeObra          |1              |
|36405|explorador               |http://es.dbpedia.org/property/explorador              |1              |
|36406|fechaccesso              |http://es.dbpedia.org/property/fechaccesso             |1              |
|36407|finMision                |http://es.dbpedia.org/property/finMision               |1              |
|36408|mainOrgan                |http://es.dbpedia.org/property/mainOrgan               |1              |
|36409|matriculadosEnElSeminario|http://es.dbpedia.org/property/matriculadosEnElSeminario|1              |
|36410|unidadPoblacional        |http://es.dbpedia.org/property/unidadPoblacional       |1              |
|36411|apellidoDitor            |http://es.dbpedia.org/property/apellidoDitor           |1              |
|36412|añoDeImpacto             |http://es.dbpedia.org/property/añoDeImpacto            |1              |
|36413|tíuloOriginal            |http://es.dbpedia.org/property/tíuloOriginal           |1              |
|36414|fpunder                  |http://es.dbpedia.org/property/fpunder                 |1              |
|36415|itatibaSpPaisdenacimiento|http://es.dbpedia.org/property/itatibaSpPaisdenacimiento|1              |
|36416|luogonascita             |http://es.dbpedia.org/property/luogonascita            |1              |
|36417|hptx                     |http://es.dbpedia.org/property/hptx                    |1              |
|36418|personquoted             |http://es.dbpedia.org/property/personquoted            |1              |
|36419|recaudaciónEnEspaña      |http://es.dbpedia.org/property/recaudaciónEnEspaña     |1              |
|36420|gobrnador                |http://es.dbpedia.org/property/gobrnador               |1              |
|36421|partidosDisputados       |http://es.dbpedia.org/property/partidosDisputados      |1              |
|36422|programacionInfantil     |http://es.dbpedia.org/property/programacionInfantil    |1              |
|36423|inspectorJefeActual      |http://es.dbpedia.org/property/inspectorJefeActual     |1              |
|36424|imageText                |http://es.dbpedia.org/property/imageText               |1              |
|36425|nomecompleto             |http://es.dbpedia.org/property/nomecompleto            |1              |
|36426|otroApodo                |http://es.dbpedia.org/property/otroApodo               |1              |
|36427|sitioWebEnAxn            |http://es.dbpedia.org/property/sitioWebEnAxn           |1              |
|36428|tamañoImagem             |http://es.dbpedia.org/property/tamañoImagem            |1              |
|36429|ejemplaresAtrasados      |http://es.dbpedia.org/property/ejemplaresAtrasados     |1              |
|36430|enlacesExtremos          |http://es.dbpedia.org/property/enlacesExtremos         |1              |
|36431|gaelicName               |http://es.dbpedia.org/property/gaelicName              |1              |
|36432|commonsTítulo            |http://es.dbpedia.org/property/commonsTítulo           |1              |
|36433|aregladorMusical         |http://es.dbpedia.org/property/aregladorMusical        |1              |
|36434|otrosLenguajes           |http://es.dbpedia.org/property/otrosLenguajes          |1              |
|36435|totalpart                |http://es.dbpedia.org/property/totalpart               |1              |
|36436|totalgoles               |http://es.dbpedia.org/property/totalgoles              |1              |
|36437|velocidadDeDatos         |http://es.dbpedia.org/property/velocidadDeDatos        |1              |
|36438|descripciónEscudo        |http://es.dbpedia.org/property/descripciónEscudo       |1              |
|36439|barraOficial             |http://es.dbpedia.org/property/barraOficial            |1              |
|36440|oldName                  |http://es.dbpedia.org/property/oldName                 |1              |
|36441|fraseCélebre             |http://es.dbpedia.org/property/fraseCélebre            |1              |
|36442|iamgeCaption             |http://es.dbpedia.org/property/iamgeCaption            |1              |
|36443|fechaFundacion           |http://es.dbpedia.org/property/fechaFundacion          |1              |
|36444|actualizaxción           |http://es.dbpedia.org/property/actualizaxción          |1              |
|36445|typoDeEmpressa           |http://es.dbpedia.org/property/typoDeEmpressa          |1              |
|36446|tematica                 |http://es.dbpedia.org/property/tematica                |1              |
|36447|d2Info                   |http://es.dbpedia.org/property/d2Info                  |1              |
|36448|algunasObras             |http://es.dbpedia.org/property/algunasObras            |1              |
|36449|equposamateur            |http://es.dbpedia.org/property/equposamateur           |1              |
|36450|begin                    |http://es.dbpedia.org/property/begin                   |1              |
|36451|chemspideridComment      |http://es.dbpedia.org/property/chemspideridComment     |1              |
|36452|ceseDeFunciones          |http://es.dbpedia.org/property/ceseDeFunciones         |1              |
|36453|commenced                |http://es.dbpedia.org/property/commenced               |1              |
|36454|descripciónDeLaImagen    |http://es.dbpedia.org/property/descripciónDeLaImagen   |1              |
|36455|difusiónDigital          |http://es.dbpedia.org/property/difusiónDigital         |1              |
|36456|nchoLogo                 |http://es.dbpedia.org/property/nchoLogo                |1              |
|36457|sucesionDeVideojuegos    |http://es.dbpedia.org/property/sucesionDeVideojuegos   |1              |
|36458|timeWidth                |http://es.dbpedia.org/property/timeWidth               |1              |
|36459|atternLa                 |http://es.dbpedia.org/property/atternLa                |1              |
|36460|autor(es)Original(es)_   |http://es.dbpedia.org/property/autor(es)Original(es)_  |1              |
|36461|binomialAutnhority       |http://es.dbpedia.org/property/binomialAutnhority      |1              |
|36462|binomilAuthority         |http://es.dbpedia.org/property/binomilAuthority        |1              |
|36463|localidades              |http://es.dbpedia.org/property/localidades             |1              |
|36464|equipoRetiro             |http://es.dbpedia.org/property/equipoRetiro            |1              |
|36465|estadoFísico             |http://es.dbpedia.org/property/estadoFísico            |1              |
|36466|inoficiala               |http://es.dbpedia.org/property/inoficiala              |1              |
|36467|modoDeMartirio           |http://es.dbpedia.org/property/modoDeMartirio          |1              |
|36468|muisc                    |http://es.dbpedia.org/property/muisc                   |1              |
|36469|periocidad               |http://es.dbpedia.org/property/periocidad              |1              |
|36470|inicioOperaciones        |http://es.dbpedia.org/property/inicioOperaciones       |1              |
|36471|mejorAnotador            |http://es.dbpedia.org/property/mejorAnotador           |1              |
|36472|diseñadorDeSonido        |http://dbpedia.org/property/diseñadorDeSonido          |1              |
|36473|Mote                     |http://dbpedia.org/property/apodo/Mote                 |1              |
|36474|añoLuz                   |http://dbpedia.org/property/añoLuz                     |1              |
|36475|directorDeDeportes       |http://dbpedia.org/property/directorDeDeportes         |1              |
|36476|clubdelretiro            |http://dbpedia.org/property/clubdelretiro              |1              |
|36477|cellularType             |http://dbpedia.org/property/cellularType               |1              |
|36478|cadenaOtras              |http://dbpedia.org/property/cadenaOtras                |1              |
|36479|clubfavorito             |http://dbpedia.org/property/clubfavorito               |1              |
|36480|extensiónAreaUrbana      |http://dbpedia.org/property/extensiónAreaUrbana        |1              |
|36481|regzbk                   |http://es.dbpedia.org/property/regzbk                  |1              |
|36482|1upDs                    |http://dbpedia.org/property/1upDs                      |1              |
|36483|partidosConLaSelección   |http://dbpedia.org/property/partidosConLaSelección     |1              |
|36484|list2style               |http://dbpedia.org/property/list2style                 |1              |
|36485|latest                   |http://dbpedia.org/property/latest                     |1              |
|36486|nombreIup                |http://dbpedia.org/property/nombreIup                  |1              |
|36487|participaciónEuropeo     |http://dbpedia.org/property/participaciónEuropeo       |1              |
|36488|hombres                  |http://dbpedia.org/property/hombres                    |1              |
|36489|imageDesciption          |http://dbpedia.org/property/imageDesciption            |1              |
|36490|otrosFamiliares          |http://dbpedia.org/property/otrosFamiliares            |1              |
|36491|superregenum             |http://dbpedia.org/property/superregenum               |1              |
|36492|esa                      |http://dbpedia.org/property/alcalde/esa                |1              |
|36493|afechaDeFallecimiento    |http://dbpedia.org/property/afechaDeFallecimiento      |1              |
|36494|deweyOriginal            |http://dbpedia.org/property/deweyOriginal              |1              |
|36495|theGreenAndGoldFundación |http://dbpedia.org/property/theGreenAndGoldFundación   |1              |
|36496|візерунокТр              |http://dbpedia.org/property/візерунокТр                |1              |
|36497|pársec                   |http://dbpedia.org/property/pársec                     |1              |
|36498|concesionario            |http://dbpedia.org/property/concesionario              |1              |
|36499|populationDensityKm²_    |http://dbpedia.org/property/populationDensityKm²_      |1              |
|36500|religon                  |http://dbpedia.org/property/religon                    |1              |
|36501|puroLocoAlcalde          |http://dbpedia.org/property/puroLocoAlcalde            |1              |
|36502|mascotaDeportiva         |http://dbpedia.org/property/mascotaDeportiva           |1              |
|36503|nosales                  |http://dbpedia.org/property/nosales                    |1              |
|36504|secretarioInterventor    |http://dbpedia.org/property/secretarioInterventor      |1              |
|36505|tipoDeMusica             |http://dbpedia.org/property/tipoDeMusica               |1              |
|36506|superficieMedia          |http://dbpedia.org/property/superficieMedia            |1              |
|36507|superficieTerrit.        |http://dbpedia.org/property/superficieTerrit.          |1              |
|36508|patronDelPueblo          |http://dbpedia.org/property/patronDelPueblo            |1              |
|36509|gorroPatrón              |http://dbpedia.org/property/gorroPatrón                |1              |
|36510|pasajerosDiarios         |http://dbpedia.org/property/pasajerosDiarios           |1              |
|36511|partialFailure           |http://dbpedia.org/property/partialFailure             |1              |
|36512|victorias,derrotas       |http://dbpedia.org/property/victorias,derrotas         |1              |
|36513|fockeWulfFlugzeugbauTipo |http://dbpedia.org/property/fockeWulfFlugzeugbauTipo   |1              |
|36514|forJdmv009@homtial.comGhfjmato|http://dbpedia.org/property/forJdmv009@homtial.comGhfjmato|1              |
|36515|immagen                  |http://dbpedia.org/property/immagen                    |1              |
|36516|longitudExterior         |http://dbpedia.org/property/longitudExterior           |1              |
|36517|altBoster                |http://dbpedia.org/property/altBoster                  |1              |
|36518|escrior                  |http://dbpedia.org/property/escrior                    |1              |
|36519|exhibiciones             |http://dbpedia.org/property/exhibiciones               |1              |
|36520|áreaDeInflucencia        |http://dbpedia.org/property/áreaDeInflucencia          |1              |
|36521|€ditorial                |http://dbpedia.org/property/€ditorial                  |1              |
|36522|anchuraExterior          |http://dbpedia.org/property/anchuraExterior            |1              |
|36523|students                 |http://dbpedia.org/property/students                   |1              |
|36524|opt1v                    |http://dbpedia.org/property/opt1v                      |1              |
|36525|capellido                |http://dbpedia.org/property/capellido                  |1              |
|36526|totalDeCanciones         |http://dbpedia.org/property/totalDeCanciones           |1              |
|36527|subclassi                |http://dbpedia.org/property/subclassi                  |1              |
|36528|tarjetasRojasVisita      |http://dbpedia.org/property/tarjetasRojasVisita        |1              |
|36529|timeToMaxPlasmaConcentration|http://dbpedia.org/property/timeToMaxPlasmaConcentration|1              |
|36530|presidenteDelCeUah       |http://dbpedia.org/property/presidenteDelCeUah         |1              |
|36531|partidosintercionales    |http://dbpedia.org/property/partidosintercionales      |1              |
|36532|elJimmyGolImagen         |http://dbpedia.org/property/elJimmyGolImagen           |1              |
|36533|ultimoalbum              |http://dbpedia.org/property/ultimoalbum                |1              |
|36534|aguanteElColeNombrecompleto|http://dbpedia.org/property/aguanteElColeNombrecompleto|1              |
|36535|altitud(enMetros)_       |http://dbpedia.org/property/altitud(enMetros)_         |1              |
|36536|sitioDeFans              |http://dbpedia.org/property/sitioDeFans                |1              |
|36537|satTelevisionServ        |http://dbpedia.org/property/satTelevisionServ          |1              |
|36538|desdeEl                  |http://dbpedia.org/property/desdeEl                    |1              |
|36539|estaturaDePene           |http://dbpedia.org/property/estaturaDePene             |1              |
|36540|finalEquipo              |http://dbpedia.org/property/finalEquipo                |1              |
|36541|semifinalEquipo          |http://dbpedia.org/property/semifinalEquipo            |1              |
|36542|sinoZodiacal             |http://dbpedia.org/property/sinoZodiacal               |1              |
|36543|enlace                   |http://dbpedia.org/property/sitioWeb/enlace            |1              |
|36544|pinyinchinesename        |http://dbpedia.org/property/pinyinchinesename          |1              |
|36545|reina                    |http://dbpedia.org/property/reina                      |1              |
|36546|linkId                   |http://dbpedia.org/property/linkId                     |1              |
|36547|nombresVigentes          |http://dbpedia.org/property/nombresVigentes            |1              |
|36548|añ0Nacimiento            |http://dbpedia.org/property/añ0Nacimiento              |1              |
|36549|golessub                 |http://dbpedia.org/property/golessub                   |1              |
|36550|inno                     |http://dbpedia.org/property/inno                       |1              |
|36551|numeroDelClub            |http://dbpedia.org/property/numeroDelClub              |1              |
|36552|parente                  |http://dbpedia.org/property/parente                    |1              |
|36553|numeroequipo             |http://dbpedia.org/property/numeroequipo               |1              |
|36554|profundidadMaxima        |http://dbpedia.org/property/profundidadMaxima          |1              |
|36555|sistemaDeEscritura       |http://dbpedia.org/property/sistemaDeEscritura         |1              |
|36556|stage5name               |http://dbpedia.org/property/stage5name                 |1              |
|36557|librosVendidos           |http://dbpedia.org/property/librosVendidos             |1              |
|36558|mexicoD.fPaisdenacimiento|http://dbpedia.org/property/mexicoD.fPaisdenacimiento  |1              |
|36559|nombreComplete           |http://dbpedia.org/property/nombreComplete             |1              |
|36560|webTurística             |http://dbpedia.org/property/webTurística               |1              |
|36561|vínculoAutor             |http://dbpedia.org/property/vínculoAutor               |1              |
|36562|xpressMusic              |http://dbpedia.org/property/xpressMusic                |1              |
|36563|asociadoA                |http://dbpedia.org/property/asociadoA                  |1              |
|36564|electricPlayground       |http://dbpedia.org/property/electricPlayground         |1              |
|36565|conjuge                  |http://dbpedia.org/property/conjuge                    |1              |
|36566|directorDelVideo         |http://dbpedia.org/property/directorDelVideo           |1              |
|36567|ganancia                 |http://dbpedia.org/property/ganancia                   |1              |
|36568|gamepen                  |http://dbpedia.org/property/gamepen                    |1              |
|36569|unofficialWebsite        |http://dbpedia.org/property/unofficialWebsite          |1              |
|36570|vecinos                  |http://dbpedia.org/property/vecinos                    |1              |
|36571|conMásLigas              |http://dbpedia.org/property/conMásLigas                |1              |
|36572|1.94Club                 |http://dbpedia.org/property/1.94Club                   |1              |
|36573|wescritor                |http://dbpedia.org/property/wescritor                  |1              |
|36574|MapaLoc                  |http://dbpedia.org/property/MapaLoc                    |1              |
|36575|0Añodebut                |http://dbpedia.org/property/0Añodebut                  |1              |
|36576|baseDelBarco             |http://dbpedia.org/property/baseDelBarco               |1              |
|36577|argMode                  |http://dbpedia.org/property/argMode                    |1              |
|36578|produkte                 |http://dbpedia.org/property/produkte                   |1              |
|36579|siguienteÁlbum           |http://dbpedia.org/property/siguienteÁlbum             |1              |
|36580|ciudadTooelee            |http://dbpedia.org/property/ciudadTooelee              |1              |
|36581|canciónExitosa           |http://dbpedia.org/property/canciónExitosa             |1              |
|36582|gameCrunch               |http://dbpedia.org/property/gameCrunch                 |1              |
|36583|groesse                  |http://dbpedia.org/property/groesse                    |1              |
|36584|idimasCoOficiales        |http://dbpedia.org/property/idimasCoOficiales          |1              |
|36585|imdbName                 |http://dbpedia.org/property/imdbName                   |1              |
|36586|editor5Apellidos         |http://dbpedia.org/property/editor5Apellidos           |1              |
|36587|leitungstitel            |http://dbpedia.org/property/leitungstitel              |1              |
|36588|loacalización            |http://dbpedia.org/property/loacalización              |1              |
|36589|londm                    |http://dbpedia.org/property/londm                      |1              |
|36590|struktur                 |http://dbpedia.org/property/struktur                   |1              |
|36591|subdivisson              |http://dbpedia.org/property/subdivisson                |1              |
|36592|user                     |http://dbpedia.org/property/user                       |1              |
|36593|populación               |http://dbpedia.org/property/populación                 |1              |
|36594|tiutlotercero            |http://dbpedia.org/property/tiutlotercero              |1              |
|36595|aeropuertoOperativoInternacional|http://es.dbpedia.org/property/aeropuertoOperativoInternacional|1              |
|36596|alcaldeAños              |http://es.dbpedia.org/property/alcaldeAños             |1              |
|36597|vinil                    |http://dbpedia.org/property/vinil                      |1              |
|36598|disttribución            |http://dbpedia.org/property/disttribución              |1              |
|36599|editorialr               |http://dbpedia.org/property/editorialr                 |1              |
|36600|efectosEspecialesDeImagen|http://dbpedia.org/property/efectosEspecialesDeImagen  |1              |
|36601|debutAño                 |http://dbpedia.org/property/debutAño                   |1              |
|36602|fermeture                |http://dbpedia.org/property/fermeture                  |1              |
|36603|capLevel                 |http://dbpedia.org/property/capLevel                   |1              |
|36604|ceseOperación            |http://dbpedia.org/property/ceseOperación              |1              |
|36605|constituents             |http://dbpedia.org/property/constituents               |1              |
|36606|spinoff                  |http://dbpedia.org/property/spinoff                    |1              |
|36607|semi2Detalles            |http://dbpedia.org/property/semi2Detalles              |1              |
|36608|webInah                  |http://dbpedia.org/property/webInah                    |1              |
|36609|vaterrizaje              |http://dbpedia.org/property/vaterrizaje                |1              |
|36610|ultimaVersionLiberada    |http://dbpedia.org/property/ultimaVersionLiberada      |1              |
|36611|exchanges                |http://dbpedia.org/property/exchanges                  |1              |
|36612|extensiónArchivo         |http://dbpedia.org/property/extensiónArchivo           |1              |
|36613|nombreCompañíaEn         |http://dbpedia.org/property/nombreCompañíaEn           |1              |
|36614|ayudanteDeDireción       |http://dbpedia.org/property/ayudanteDeDireción         |1              |
|36615|collar                   |http://dbpedia.org/property/collar                     |1              |
|36616|caítulo                  |http://dbpedia.org/property/caítulo                    |1              |
|36617|coverSize                |http://dbpedia.org/property/coverSize                  |1              |
|36618|patrocinio               |http://dbpedia.org/property/patrocinio                 |1              |
|36619|diputados12Ant           |http://es.dbpedia.org/property/diputados12Ant          |1              |
|36620|letrero                  |http://es.dbpedia.org/property/letrero                 |1              |
|36621|numerodevecesinternacional|http://es.dbpedia.org/property/numerodevecesinternacional|1              |
|36622|biominalAuthority        |http://es.dbpedia.org/property/biominalAuthority       |1              |
|36623|cepital                  |http://es.dbpedia.org/property/cepital                 |1              |
|36624|porcentjae               |http://es.dbpedia.org/property/porcentjae              |1              |
|36625|populationDensityMetroSqMi|http://es.dbpedia.org/property/populationDensityMetroSqMi|1              |
|36626|publishers               |http://es.dbpedia.org/property/publishers              |1              |
|36627|alineaciónTextos         |http://es.dbpedia.org/property/alineaciónTextos        |1              |
|36628|dispositivos             |http://es.dbpedia.org/property/dispositivos            |1              |
|36629|masaSocial               |http://es.dbpedia.org/property/masaSocial              |1              |
|36630|ciudadesHermanadas       |http://es.dbpedia.org/property/ciudadesHermanadas      |1              |
|36631|confTítulos              |http://es.dbpedia.org/property/confTítulos             |1              |
|36632|nombrejapon              |http://es.dbpedia.org/property/nombrejapon             |1              |
|36633|pdComentario             |http://es.dbpedia.org/property/pdComentario            |1              |
|36634|sitioWebOficialJavierOjeda|http://es.dbpedia.org/property/sitioWebOficialJavierOjeda|1              |
|36635|servidaEn                |http://es.dbpedia.org/property/servidaEn               |1              |
|36636|registroDeLaPropiedad    |http://es.dbpedia.org/property/registroDeLaPropiedad   |1              |
|36637|unrakedPhylum            |http://es.dbpedia.org/property/unrakedPhylum           |1              |
|36638|vitb                     |http://es.dbpedia.org/property/vitb                    |1              |
|36639|bien'''%3CfontColor      |http://es.dbpedia.org/property/bien'''%3CfontColor     |1              |
|36640|buttonspacing            |http://es.dbpedia.org/property/buttonspacing           |1              |
|36641|plataformaFinal(hastaElMomento)_|http://es.dbpedia.org/property/plataformaFinal(hastaElMomento)_|1              |
|36642|copaElf                  |http://es.dbpedia.org/property/copaElf                 |1              |
|36643|Mote                     |http://es.dbpedia.org/property/apodo/Mote              |1              |
|36644|instrumentoPreferido(s)_ |http://es.dbpedia.org/property/instrumentoPreferido(s)_|1              |
|36645|localidadMásCercana      |http://es.dbpedia.org/property/localidadMásCercana     |1              |
|36646|enddate                  |http://es.dbpedia.org/property/enddate                 |1              |
|36647|extensiónAreaUrbana      |http://es.dbpedia.org/property/extensiónAreaUrbana     |1              |
|36648|narradorOficial          |http://es.dbpedia.org/property/narradorOficial         |1              |
|36649|novSnowMm                |http://es.dbpedia.org/property/novSnowMm               |1              |
|36650|paginaPer                |http://es.dbpedia.org/property/paginaPer               |1              |
|36651|gamefaqs                 |http://es.dbpedia.org/property/gamefaqs                |1              |
|36652|ignagurada               |http://es.dbpedia.org/property/ignagurada              |1              |
|36653|períodoDeFabricación     |http://es.dbpedia.org/property/períodoDeFabricación    |1              |
|36654|poblacionPartido         |http://es.dbpedia.org/property/poblacionPartido        |1              |
|36655|decSnowMm                |http://es.dbpedia.org/property/decSnowMm               |1              |
|36656|director1Pos             |http://es.dbpedia.org/property/director1Pos            |1              |
|36657|auitor                   |http://es.dbpedia.org/property/auitor                  |1              |
|36658|ayuntamientoDePiélagosAño|http://es.dbpedia.org/property/ayuntamientoDePiélagosAño|1              |
|36659|anyño                    |http://es.dbpedia.org/property/anyño                   |1              |
|36660|recaudaciónUsa           |http://es.dbpedia.org/property/recaudaciónUsa          |1              |
|36661|reservas                 |http://es.dbpedia.org/property/reservas                |1              |
|36662|etalonaje                |http://es.dbpedia.org/property/etalonaje               |1              |
|36663|direccionMusical         |http://es.dbpedia.org/property/direccionMusical        |1              |
|36664|dir.DeProducción         |http://es.dbpedia.org/property/dir.DeProducción        |1              |
|36665|érea                     |http://es.dbpedia.org/property/érea                    |1              |
|36666|'''tipo'''_              |http://es.dbpedia.org/property/'''tipo'''_             |1              |
|36667|200pxNombrecompleto      |http://es.dbpedia.org/property/200pxNombrecompleto     |1              |
|36668|acctualización           |http://es.dbpedia.org/property/acctualización          |1              |
|36669|201MejorRanking          |http://es.dbpedia.org/property/201MejorRanking         |1              |
|36670|rightarmp                |http://es.dbpedia.org/property/rightarmp               |1              |
|36671|seriesMundiales(9)_      |http://es.dbpedia.org/property/seriesMundiales(9)_     |1              |
|36672|temperaturaPromedio      |http://es.dbpedia.org/property/temperaturaPromedio     |1              |
|36673|subdivisionadministrativa|http://es.dbpedia.org/property/subdivisionadministrativa|1              |
|36674|christcenteredgamer      |http://es.dbpedia.org/property/christcenteredgamer     |1              |
|36675|adaptaciónAlEspañol      |http://es.dbpedia.org/property/adaptaciónAlEspañol     |1              |
|36676|2.ºEntrenador            |http://es.dbpedia.org/property/2.ºEntrenador           |1              |
|36677|cancionInicial           |http://es.dbpedia.org/property/cancionInicial          |1              |
|36678|elMarranoDelHuertoFechadenacimiento|http://es.dbpedia.org/property/elMarranoDelHuertoFechadenacimiento|1              |
